Sr_No,SeriousDlqin2yrs,RevolvingUtilization_pct,age,latepayments_Count2yrs,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,NumberOfDependents
134937,0,1.93,48,0,0.203053283,10021,9,2,3
134938,0,10.32,57,0,4299,NA,13,2,1
134939,0,2.95,56,0,0.165833578,3400,19,0,0
134940,0,0.81,49,0,0.2446599,6600,11,2,1
134941,0,93.45,51,0,0.454654415,7508,11,1,3
134942,0,11.08,31,0,49,NA,1,0,0
134943,0,45.86,50,1,2327,NA,9,1,0
134944,0,2.81,80,0,0.007085644,3245,2,0,0
134945,0,44.11,31,0,0.571516017,4900,7,2,1
134946,1,191.69,52,1,25,NA,1,0,0
134947,0,0.00,30,0,0.083983203,5000,4,0,0
134948,0,0.00,83,0,0.128260443,5098,7,1,0
134949,0,0.68,63,0,10,NA,7,0,NA
134950,0,0.99,25,0,0.254997779,2250,5,0,0
134951,0,69.27,56,5,0.315334773,8333,14,2,0
134952,0,12.36,41,0,0.208381392,2600,17,0,3
134953,0,49.91,67,1,0.292301718,10300,20,1,0
134954,0,0.11,70,0,0.200735394,7342,5,1,0
134955,0,0.00,66,0,0,6000,6,0,1
134956,0,100.00,64,0,0.250633339,5920,5,2,0
134957,0,35.73,36,0,0.471937075,7500,16,2,3
134958,0,30.03,59,0,0.54709727,2600,16,1,0
134959,0,54.15,71,0,0.294654389,24000,17,2,1
134960,0,72.52,44,1,0.141359812,7250,4,0,1
134961,0,7.09,56,0,99,NA,7,0,0
134962,0,18.88,50,0,0.253730415,16083,11,2,2
134963,0,15.49,70,1,0.480424442,5465,25,2,0
134964,0,0.00,51,0,0.389423748,7166,6,2,2
134965,0,15.03,56,0,0.414681733,12300,7,1,0
134966,0,9.71,52,0,0.392105607,7650,8,2,1
134967,0,5.69,60,0,0.544810035,5500,11,2,0
134968,0,2.78,55,0,0.300690592,8832,9,2,1
134969,0,40.87,55,1,0.54712926,3256,7,1,0
134970,0,13.59,56,0,0.249811194,11916,8,2,2
134971,0,95.31,34,0,0.204545455,2375,10,0,2
134972,0,2.11,65,0,61,NA,8,0,0
134973,0,45.42,65,1,1434,NA,9,0,1
134974,0,19.33,49,0,0.11572107,4000,5,1,2
134975,0,1.17,54,0,0.181363699,7200,6,0,0
134976,0,1.46,72,0,0.340392221,12135,12,3,1
134977,0,18.16,39,1,0.91720414,6666,12,4,1
134978,0,78.70,34,0,0.684766939,2080,4,1,0
134979,0,6.74,44,0,0.579401873,11000,4,2,1
134980,0,0.42,69,1,0.273954341,6000,11,2,0
134981,1,88.00,46,0,0.673028857,4400,13,2,1
134982,0,3.09,59,0,0.110222444,4000,15,0,3
134983,0,100.00,27,0,0,3500,1,0,0
134984,0,0.55,92,0,0.00219956,5000,6,0,0
134985,0,4.85,60,0,0.429831784,8500,16,2,1
134986,0,0.00,34,0,0.279783907,7033,7,2,0
134987,0,78.01,52,2,0.293721737,9508,10,2,2
134988,0,3.26,57,0,0.133762789,7916,12,1,0
134989,0,12.30,48,0,0.475652377,8583,14,2,0
134990,0,41.06,48,0,1105,NA,5,1,NA
134991,0,5.72,35,1,0.31725963,3400,9,0,0
134992,0,5.78,37,0,0.00777605,4500,1,0,3
134993,0,3.40,62,0,0.103451591,10400,6,1,0
134994,0,4.29,51,0,2273,NA,10,1,0
134995,0,8.41,52,0,0.243098234,10250,24,2,0
134996,0,5.71,48,0,0.415942206,8166,7,2,3
134997,1,100.00,63,1,0.58086745,7400,6,3,0
134998,0,100.00,27,0,0.212680115,1734,2,0,0
134999,0,4.84,44,0,0.302297622,7485,11,1,2
135000,1,91.02,42,5,1729,NA,5,0,0
135001,0,29.27,58,0,0.366480079,3036,7,1,1
135002,0,31.15,33,1,0.355431993,4675,11,1,1
135003,0,0.00,72,0,0.002166306,6000,9,0,0
135004,0,27.92,45,1,0.489921122,6845,8,2,2
135005,0,0.00,78,0,0,NA,1,0,NA
135006,1,91.04,28,0,0.499451497,6380,8,2,0
135007,0,63.66,44,0,0.785457163,4166,6,1,0
135008,0,14.15,26,0,0.268407434,4250,4,0,0
135009,0,0.41,78,0,0.002263625,5742,7,0,0
135010,0,100.00,60,0,120,NA,2,0,0
135011,0,62.85,47,0,1131,NA,5,0,2
135012,0,40.23,60,0,0.379442065,8638,10,1,0
135013,0,0.57,81,0,0.000217382,23000,4,0,0
135014,0,47.12,51,0,1537,NA,14,0,NA
135015,0,1.42,82,0,0.007404665,2700,10,0,0
135016,0,4.67,37,0,0.014801009,9120,8,0,4
135017,0,100.00,47,0,0.354604127,11000,11,2,3
135018,0,8.96,27,0,0.00814664,5400,6,0,0
135019,0,4.25,75,0,0.22442421,5600,15,2,0
135020,0,95.66,63,0,0.068795295,9520,3,0,0
135021,0,10.28,43,0,3258,NA,5,1,0
135022,0,70.75,65,0,0.503213827,7000,5,1,0
135023,0,1.72,53,0,0.002418965,6200,3,0,0
135024,0,53.90,52,0,0.389897395,6334,10,2,2
135025,1,100.00,25,0,0,1,1,0,0
135026,0,0.41,103,0,5,NA,6,0,0
135027,0,4.13,62,0,1657,NA,8,1,0
135028,0,20.66,47,0,0.310709479,5200,6,1,2
135029,0,11.81,30,0,0.412798172,7000,16,1,0
135030,0,0.00,59,0,0.360508205,5666,8,1,4
135031,0,1.40,59,0,0.512197541,10083,10,2,0
135032,0,27.82,55,0,0.273544686,12900,9,2,0
135033,0,1.45,78,0,0.107973007,4000,8,1,0
135034,0,0.00,50,0,0.261503928,9800,11,1,2
135035,0,3.09,61,2,2.70914311,9055,12,2,0
135036,0,3.85,30,0,0.095396792,4800,12,0,0
135037,0,0.00,51,0,0,3600,1,0,2
135038,0,94.24,49,0,0.197267577,3000,4,0,2
135039,0,43.00,54,0,0.238990716,4200,5,0,0
135040,0,3.30,52,0,0.445862387,7600,10,2,1
135041,0,100.00,44,1,0.42871361,4018,4,0,3
135042,0,11.78,66,0,1474,NA,12,1,1
135043,0,0.13,58,0,0.000292398,6839,2,0,0
135044,0,61.39,53,2,0.456031128,5139,20,1,0
135045,0,61.91,32,3,0.157745065,5977,13,0,0
135046,0,2.68,49,0,0.128515425,5866,3,1,0
135047,0,100.00,53,0,395,NA,0,0,0
135048,0,99.49,46,0,0.481028775,7853,13,2,3
135049,0,41.51,60,0,0.64453125,4351,8,2,0
135050,0,0.94,65,0,0.100479904,3333,3,0,0
135051,0,100.00,30,0,2146,NA,2,2,1
135052,0,31.78,25,0,0.024439014,4500,3,0,0
135053,0,21.03,62,0,0.297287479,8257,12,2,0
135054,0,1.40,65,0,1795,NA,9,1,NA
135055,0,0.33,43,0,3,NA,2,0,0
135056,0,32.57,62,1,0.299130435,11499,7,2,4
135057,1,69.61,30,0,0.151739452,1350,3,0,1
135058,0,1.76,74,0,616,NA,8,1,NA
135059,0,17.47,57,0,1212,NA,10,1,0
135060,1,31.60,52,0,1.147690306,4610,7,2,0
135061,0,4.01,69,0,0.537348547,8500,25,3,0
135062,0,46.12,72,0,0.260935981,7200,8,2,0
135063,0,5.20,61,0,0.23888741,7513,10,2,0
135064,0,61.03,38,1,0.483408202,6900,16,1,2
135065,0,0.24,32,0,0.057939914,5125,5,0,0
135066,0,25.90,53,0,5.409530157,3000,23,0,0
135067,0,0.00,31,1,0.111955218,2500,8,0,0
135068,1,95.22,60,0,0.311743341,3303,6,1,0
135069,0,5.06,52,0,0.196800533,6000,9,1,4
135070,0,22.09,42,2,0.181303116,6000,10,0,3
135071,0,10.82,73,0,0.198960208,5000,6,0,0
135072,0,3.88,62,0,0.012654273,6400,8,0,0
135073,0,44.30,35,0,0.102842451,7000,3,0,1
135074,0,9.71,55,0,0.209375636,9833,7,1,0
135075,0,0.84,84,0,0.03768651,6500,12,0,0
135076,0,6.40,55,0,0.363049365,4800,9,1,2
135077,0,50.18,36,0,0.277726347,5400,8,1,1
135078,0,29.01,44,2,0.213857171,5166,8,0,0
135079,0,56.22,30,0,0.762308445,6133,22,3,0
135080,0,2.41,57,0,0.209633972,6310,9,1,2
135081,0,3.00,75,0,0.257915201,5400,11,2,0
135082,0,100.00,28,0,0.653346653,1000,1,0,0
135083,0,8.56,43,0,0.020543587,11000,7,0,3
135084,0,2.32,81,0,0.115602472,3883,8,0,1
135085,0,0.00,40,0,0.347330534,5000,7,2,2
135086,1,9.50,89,1,0.031737194,1795,10,0,1
135087,0,0.00,28,0,0.233845055,2800,5,0,0
135088,0,15.24,59,0,0.564455975,6166,13,2,0
135089,0,7.99,65,0,7556,NA,19,4,0
135090,0,16.97,67,0,0.032594524,1533,2,0,0
135091,0,0.00,31,0,0.083298626,2400,4,0,0
135092,0,25.99,67,0,1295,NA,11,1,0
135093,0,16.69,45,0,0.094879127,3846,5,0,0
135094,0,5.59,73,0,0.228628562,6000,10,1,0
135095,0,2.22,83,0,0.301161996,7314,6,2,0
135096,0,20.15,43,0,0.099977278,4400,6,0,2
135097,0,0.45,73,0,515,NA,3,0,0
135098,0,100.00,47,0,0.502522863,6341,5,1,1
135099,0,11.32,50,0,936,NA,6,1,3
135100,0,100.00,30,0,385,NA,1,0,0
135101,0,0.00,64,0,0.036351098,30452,2,0,0
135102,0,5.21,41,0,0.226401619,8400,10,1,4
135103,0,86.56,27,1,0.26678092,3500,11,0,0
135104,0,56.19,50,1,6046,NA,12,3,NA
135105,0,4.78,68,0,0.269738421,4166,2,1,0
135106,0,0.00,52,1,0.101466449,6750,3,0,0
135107,0,9.69,62,0,0.00737584,6100,6,0,1
135108,0,44.34,46,0,3982,NA,5,1,NA
135109,0,13.60,46,0,2731,NA,24,1,3
135110,0,7.43,60,0,0.273513095,7750,14,1,2
135111,0,50.54,36,0,0.325033875,5903,9,1,2
135112,0,61.41,50,0,0.505377973,6600,11,1,2
135113,0,84.34,40,0,0.76619628,6235,7,2,2
135114,0,8.76,40,0,0.088991101,10000,6,0,0
135115,0,99.42,49,1,0.627861186,12188,13,1,2
135116,0,57.79,40,0,5461,NA,12,2,2
135117,1,100.00,47,2,0.653738505,2500,2,1,0
135118,0,16.31,56,0,0.134621793,3000,5,1,0
135119,0,27.63,72,0,0.332223147,1200,5,0,0
135120,1,76.80,32,3,0.310550298,8558,8,1,0
135121,0,97.59,40,0,0.781655035,5014,8,1,1
135122,0,100.71,25,2,0.184407796,2000,6,0,0
135123,0,6.90,70,0,0.013028199,11666,5,0,0
135124,0,5.66,48,0,0.322225925,3000,11,1,2
135125,0,16.73,47,0,1978,NA,5,1,0
135126,0,100.00,65,0,346,NA,3,0,0
135127,0,12.05,48,0,0.372090618,9666,6,2,2
135128,0,0.00,48,0,0.360610446,7600,7,2,2
135129,0,6.80,56,0,0.258411661,7340,11,2,2
135130,0,80.37,56,1,0.363044224,2916,16,0,1
135131,0,1.82,55,0,98,NA,14,0,3
135132,0,26.82,55,0,3406,NA,7,2,1
135133,0,3.34,81,0,0.003561888,10106,2,0,0
135134,0,0.00,67,0,1330,NA,7,1,0
135135,0,0.00,60,0,0.202867818,9902,12,2,1
135136,0,0.00,59,1,0.422767015,5832,9,1,1
135137,0,1.59,79,0,0.006094658,10500,22,0,0
135138,0,90.68,38,0,0.065499547,3312,1,0,0
135139,0,2.18,84,0,0.013995335,3000,14,0,0
135140,0,16.51,68,0,0.819239721,2577,17,1,0
135141,0,0.97,47,0,0.008207071,3167,9,0,2
135142,0,5.47,70,0,1545,NA,9,1,0
135143,0,11.44,35,0,0.736474695,6875,5,1,0
135144,0,0.41,42,1,2209,NA,20,1,3
135145,0,80.86,36,0,1011,NA,2,0,0
135146,1,0.00,33,0,0.078867381,6250,3,0,3
135147,0,0.00,58,1,0.202184814,5583,7,2,0
135148,0,100.00,85,0,11,NA,2,0,0
135149,0,45.89,40,1,0.319650977,8136,10,3,3
135150,0,100.00,25,1,0.399750156,1600,2,0,1
135151,0,31.16,31,0,0.149100257,3500,6,0,0
135152,0,1.05,80,0,0.014992504,2000,5,0,0
135153,0,5.90,37,0,570,NA,6,0,0
135154,0,2.24,36,0,0.000956328,3136,3,0,0
135155,0,0.23,75,0,2,NA,4,0,NA
135156,0,13.52,78,1,0.010447997,12633,9,0,0
135157,0,33.80,62,0,0.546069835,6500,9,2,0
135158,0,51.77,62,0,0.569554455,4039,5,2,0
135159,0,80.77,51,0,0.477252275,10000,12,2,1
135160,0,0.00,78,0,0,2500,5,0,0
135161,0,1.76,52,0,689,NA,10,1,0
135162,0,0.00,56,0,0.14877836,4583,6,1,0
135163,1,31.64,71,0,0.549633578,1500,17,1,0
135164,0,83.61,44,1,0.153296834,4200,4,0,4
135165,0,1.79,79,0,0.474236641,4191,15,1,0
135166,1,100.00,32,1,0.117785077,2130,2,0,0
135167,0,1.48,83,0,0.095880511,4150,9,0,0
135168,0,11.29,65,0,0.283652287,6165,7,1,0
135169,0,46.75,66,0,0.52302749,2800,8,1,0
135170,0,33.82,58,0,0.187921431,10232,13,2,0
135171,0,2.33,63,0,0.126098626,19000,7,2,0
135172,0,0.05,61,0,0,NA,4,0,1
135173,0,40.69,55,0,1672,NA,5,1,0
135174,0,5.67,44,0,0.270229191,25000,8,1,2
135175,0,22.86,36,0,0.479802693,7500,8,2,0
135176,0,15.39,45,0,0.399625059,6400,5,1,0
135177,0,2.23,74,0,0.028571429,1154,6,0,0
135178,0,21.04,49,0,0.202885482,11089,7,1,1
135179,0,17.30,39,1,0.215980365,11000,9,1,2
135180,0,100.00,27,0,509,NA,1,0,0
135181,0,0.91,65,0,0.00219956,5000,6,0,0
135182,0,3.50,58,0,0.272398928,8582,9,2,6
135183,0,0.31,51,0,0.87291713,4500,6,3,0
135184,0,4.86,69,0,1801,NA,11,1,0
135185,0,0.25,80,0,0.002961866,2700,8,0,0
135186,0,62.62,33,0,2824,NA,5,1,3
135187,1,95.80,52,2,0.379329846,14145,20,2,3
135188,1,72.68,49,3,1900,NA,10,2,0
135189,0,48.37,60,0,0.800044959,8896,22,2,3
135190,0,8.62,47,0,0.379941547,6500,15,3,2
135191,0,10.49,73,0,69,NA,5,0,0
135192,0,7.23,53,0,0.141746468,10546,3,1,1
135193,0,0.26,70,0,63,NA,3,0,NA
135194,0,7.76,40,2,0.975149957,3500,6,2,0
135195,1,77.14,33,0,0.266546691,5000,9,0,0
135196,0,0.00,45,0,0.107102411,6180,4,0,1
135197,0,69.72,48,0,1.239458779,3177,6,2,3
135198,0,0.00,42,0,0.064652299,4500,8,0,3
135199,0,2.90,71,0,0.155276295,11617,20,2,1
135200,0,5.90,29,0,0.162199,2200,7,0,0
135201,0,85.27,31,0,0.745170877,1345,6,0,0
135202,0,2.70,86,0,0.002475955,10500,8,0,0
135203,1,74.86,46,0,0.936659772,3867,14,1,4
135204,0,76.56,40,2,0.463104839,4959,12,1,2
135205,1,100.00,71,2,2218,NA,7,1,0
135206,0,0.00,31,0,0.16263956,6000,7,0,1
135207,0,0.00,57,0,15,NA,5,0,0
135208,0,100.20,44,0,0.153282239,3000,5,0,2
135209,0,4.47,30,0,0.041480974,2916,5,0,0
135210,0,60.59,38,0,0.168045938,5920,4,2,1
135211,0,5.08,79,0,97,NA,4,0,0
135212,0,19.28,68,0,0.539525424,7374,10,2,0
135213,0,0.00,58,0,0.225548563,5878,9,2,0
135214,0,49.65,56,1,0.647238224,2950,10,2,0
135215,0,0.33,62,0,0.000380916,10500,9,0,0
135216,0,0.00,64,0,0,2704,4,0,0
135217,0,5.26,53,0,1618,NA,10,1,NA
135218,0,4.27,54,0,1.510711225,3500,6,1,0
135219,0,100.00,31,0,0,2600,0,0,2
135220,0,37.55,71,0,464,NA,7,0,0
135221,0,6.02,33,0,0.4453196,3300,7,2,2
135222,0,16.12,34,0,0.141199226,5686,12,0,1
135223,0,18.00,87,0,0.08503952,10500,11,0,0
135224,0,0.82,53,0,0.36262359,7180,11,1,0
135225,0,0.00,81,0,0,2400,6,0,0
135226,0,3.73,55,0,0.222627334,9050,14,1,2
135227,1,31.93,52,0,0.56958275,12150,18,2,3
135228,0,5.77,61,0,49,NA,2,0,NA
135229,0,41.39,39,0,0.277842362,4300,6,0,2
135230,0,19.29,43,0,0.130773845,5000,17,1,0
135231,0,7.85,70,0,0.152068893,4760,9,0,0
135232,0,0.00,51,2,0,12500,4,0,0
135233,0,15.71,58,0,904,NA,9,1,0
135234,0,1.11,66,0,13,NA,4,0,NA
135235,0,13.84,54,0,82,NA,3,0,0
135236,0,10.08,69,0,0.364622162,2950,11,1,0
135237,0,65.71,62,0,0.175087757,9400,10,1,0
135238,0,8.33,64,0,0.112794876,6400,7,0,0
135239,0,5.12,68,0,967,NA,5,1,0
135240,1,86.78,36,4,0.18832467,2500,7,0,0
135241,0,50.00,28,0,2518,NA,7,2,0
135242,0,0.05,64,0,0.000512755,7800,13,0,0
135243,0,8.89,64,0,0.218361375,8201,11,1,0
135244,0,0.37,83,0,0.000285687,10500,8,0,0
135245,0,0.40,66,0,0.111970141,3750,5,0,0
135246,0,3.47,82,0,0.015924956,4583,8,0,0
135247,0,19.87,68,0,0.007427723,8750,4,0,1
135248,0,0.31,31,0,6670,NA,3,1,0
135249,0,34.73,23,0,0.094502499,2200,3,0,0
135250,0,19.44,49,1,240,NA,4,0,0
135251,1,49.62,28,0,0.394295302,2383,8,0,1
135252,0,31.41,38,1,0.309181761,1600,21,0,1
135253,1,39.47,40,2,0.486102779,5000,18,1,4
135254,0,14.12,37,1,0.656255164,6050,15,2,0
135255,0,0.00,57,0,1346,0,8,2,0
135256,0,3.28,70,0,0.333482643,8929,13,2,0
135257,0,91.24,33,0,0.148471616,3663,2,0,3
135258,1,46.64,59,0,0.076713325,5500,12,0,0
135259,0,3.91,78,0,45,NA,6,0,0
135260,0,3.97,32,0,0.567686463,5000,14,2,0
135261,0,16.48,64,0,0.239140316,15400,19,1,0
135262,0,13.14,85,0,0.057768924,501,4,0,0
135263,0,6.48,59,0,0.156956861,16666,5,1,2
135264,0,5.64,53,0,0.050257416,8157,6,0,2
135265,0,42.00,64,0,0.327810313,7000,9,1,0
135266,0,2.04,75,0,0.00449955,10000,6,0,0
135267,0,2.60,39,0,0.001332889,3000,2,0,2
135268,0,1.89,57,0,0.352700553,13200,15,2,2
135269,0,100.00,51,1,1063,0,2,0,0
135270,0,2.84,52,0,0.335680751,3833,8,1,3
135271,1,18.93,62,0,389,NA,8,0,0
135272,0,0.04,74,0,1,NA,5,0,0
135273,0,86.18,40,3,0.292902366,3000,6,0,1
135274,0,10.28,50,0,0.612638343,2800,4,1,2
135275,0,0.00,40,0,0.190468255,6000,4,1,0
135276,0,95.29,51,8,0.2131476,10480,16,0,3
135277,0,1.48,44,0,0.40394011,6344,7,2,3
135278,0,16.97,47,0,0.231420333,10750,5,1,5
135279,0,1.38,39,0,0.214357129,5000,4,1,3
135280,0,8.52,67,0,0.87137029,4166,9,1,0
135281,0,7.80,53,0,2153,NA,4,1,0
135282,0,41.63,42,0,0.364230985,5350,8,0,2
135283,0,35.70,26,0,0.170565887,5000,4,0,0
135284,0,26.61,46,0,0.950640425,3200,9,1,0
135285,0,3.17,48,0,0.216819282,9500,5,1,2
135286,0,86.39,38,0,0.419395151,4000,6,0,2
135287,0,57.88,61,1,0.331766823,10000,10,1,0
135288,0,89.12,35,0,0.625896823,8780,15,2,0
135289,0,63.75,32,0,0.519493502,3000,6,1,3
135290,0,56.61,29,0,0.19425998,13100,6,1,0
135291,0,50.77,64,0,0.217003771,2916,8,0,1
135292,0,0.00,30,1,0.678464307,5000,13,2,0
135293,0,6.84,42,0,2525,NA,7,2,0
135294,1,87.89,52,0,0.595330739,8223,21,1,0
135295,0,17.18,50,1,0.478592375,5114,13,1,2
135296,0,3.38,44,2,0.637034933,14083,13,4,2
135297,0,83.58,39,0,0.345724451,8150,11,1,2
135298,0,6.99,48,0,0.402759724,10000,9,2,0
135299,0,1.95,56,0,0.39406346,12700,8,3,0
135300,0,2.32,55,0,0.052189562,5000,5,0,2
135301,0,0.81,38,0,0.208190659,7300,6,2,0
135302,0,81.77,57,0,0.358853317,11650,15,2,1
135303,0,2.26,78,0,0.001919939,10416,7,0,0
135304,0,3.27,84,0,0.006105263,4749,1,0,0
135305,0,15.95,43,0,0.023395321,5000,2,0,2
135306,0,79.50,51,0,0.393208566,10365,11,2,2
135307,0,0.00,37,0,0.000249984,16000,7,0,0
135308,0,0.02,84,0,0,NA,7,0,0
135309,0,0.06,56,2,0.378108177,3900,9,1,5
135310,1,5.95,42,0,0.514193894,5600,20,2,3
135311,0,51.54,64,0,0.130322473,12000,11,2,3
135312,0,0.07,57,0,0,4832,12,0,0
135313,0,0.16,47,0,0.195958567,5888,7,1,3
135314,0,0.50,51,0,0.235626027,14000,6,1,0
135315,0,3.01,65,0,0.00839832,5000,10,0,0
135316,0,27.75,61,0,1.354556804,800,12,0,1
135317,1,76.98,51,1,0.534883721,6750,10,2,2
135318,0,80.06,43,2,0.402831094,4167,6,1,0
135319,0,100.00,25,0,0,820,1,0,0
135320,0,80.17,65,1,0.232093282,1800,6,0,0
135321,0,70.85,62,0,0.182224934,4916,3,1,0
135322,0,46.90,81,0,0.458569807,6166,10,1,0
135323,0,25.17,71,0,151,NA,5,0,NA
135324,0,42.79,58,0,0.595830674,4700,20,2,0
135325,1,0.00,27,0,0.637326015,5100,12,4,1
135326,0,1.27,58,0,41,NA,4,0,0
135327,0,20.49,58,0,1717,NA,11,1,0
135328,0,100.00,24,0,0,1000,0,0,0
135329,0,0.00,28,0,0.08788005,2400,4,0,0
135330,0,72.56,53,0,0.946462436,6854,14,3,0
135331,0,100.00,50,0,0.706862092,1500,7,0,0
135332,0,100.00,34,1,0.053578569,2500,1,0,1
135333,0,82.55,25,0,0.125997917,2880,4,0,0
135334,0,67.46,50,0,0.442956274,33000,9,2,3
135335,0,34.57,61,0,1358,NA,8,1,NA
135336,0,5.77,51,0,0.017494533,3200,8,0,0
135337,0,2.16,37,0,0.261489699,4416,8,1,0
135338,0,0.40,61,0,1182,0,9,2,2
135339,0,28.63,74,0,0.558459509,15916,33,2,0
135340,0,25.52,46,0,0.155321296,8916,5,0,0
135341,0,0.02,47,0,0.162790698,6750,5,1,1
135342,0,15.56,54,0,0.49330134,5000,20,2,1
135343,0,0.00,21,0,0,845,1,0,0
135344,0,4.17,65,0,0.08247938,8001,10,1,0
135345,1,100.84,34,1,0.160349059,7333,5,0,1
135346,0,68.86,62,2,0.0896048,23000,13,0,0
135347,0,85.83,48,1,2270,NA,10,1,NA
135348,0,58.42,50,0,0.190307049,12668,10,2,0
135349,0,100.10,38,0,361,NA,2,0,0
135350,0,75.72,51,5,2245,NA,5,1,0
135351,0,100.00,52,0,0.179882012,10000,3,1,1
135352,1,100.00,53,0,0.486894713,2250,3,1,1
135353,0,81.99,43,0,0.13625024,5210,6,0,0
135354,0,100.00,50,1,0.131498471,4250,5,1,0
135355,0,31.65,46,0,0.206566119,12000,3,1,0
135356,0,1.25,66,0,14,NA,5,0,0
135357,1,98.21,47,0,0.01336675,1196,1,0,0
135358,0,100.00,37,0,0,3840,0,0,0
135359,0,2.33,40,1,0.131829807,4300,8,0,3
135360,0,100.00,77,0,0,NA,4,0,0
135361,0,0.63,57,0,0.258617406,5250,11,1,3
135362,0,0.03,55,0,4557,NA,7,1,0
135363,0,37.78,31,1,0.286778819,8856,14,2,0
135364,1,0.00,67,0,2198,NA,7,3,0
135365,0,6.82,32,0,0.160964666,5348,11,1,0
135366,0,1.01,49,0,0.642098046,2916,9,2,0
135367,0,1.29,64,0,0.181946183,12783,8,1,0
135368,0,25.76,56,0,0.214715589,5150,4,1,0
135369,0,2.86,66,0,3429,NA,13,2,0
135370,0,1.18,66,0,0.108736408,8000,16,0,1
135371,0,72.89,32,0,0.679731243,6250,8,2,1
135372,0,0.00,79,0,0,NA,4,0,NA
135373,0,1.96,48,0,0.22622108,13225,11,2,0
135374,0,14.71,49,0,0.464051043,10500,13,1,0
135375,0,11.34,43,0,0.224516409,4600,2,1,2
135376,1,0.00,52,1,0.406886338,2700,10,2,0
135377,0,14.59,49,0,0.268146371,5000,4,2,0
135378,0,0.25,75,0,0.27715655,2503,15,0,0
135379,0,6.87,55,0,0.414475114,4600,15,1,3
135380,0,67.26,29,0,0.368407898,4000,11,1,1
135381,0,2.90,53,0,0.769333333,2999,6,1,1
135382,0,14.46,59,0,0.344496564,9166,7,3,1
135383,0,0.90,89,0,0.004151292,2167,2,0,0
135384,0,4.24,58,0,3409,NA,8,1,0
135385,0,14.45,35,0,0.040647968,20000,6,0,0
135386,0,20.30,43,1,0.319284036,20000,7,3,3
135387,0,66.00,58,0,0.567608098,4000,11,1,2
135388,0,85.64,44,0,0.489214442,8668,10,1,2
135389,0,100.00,24,0,0,820,1,0,0
135390,0,1.60,60,0,1613,NA,9,1,0
135391,0,23.49,57,0,0.321168487,12083,8,2,1
135392,0,21.91,47,0,0.19716799,4660,3,0,0
135393,0,0.00,66,0,0.347753744,600,7,0,0
135394,0,17.60,51,0,0.440065109,8600,12,1,1
135395,0,42.36,67,0,1.256542909,6571,7,3,0
135396,0,0.87,41,0,0.152999535,6450,6,1,0
135397,0,0.14,82,0,0.136262337,3140,2,0,0
135398,1,100.00,55,0,0.251038302,4333,3,1,0
135399,0,2.54,61,0,0.009071505,3747,3,0,0
135400,0,0.00,43,0,0.04565145,3000,5,0,1
135401,0,9.97,53,0,0.108803165,5054,8,0,1
135402,0,5.74,55,0,0.018883643,3600,7,0,0
135403,0,14.40,63,0,0.017640141,2550,2,0,0
135404,0,0.00,27,0,0,1500,1,0,0
135405,0,0.12,52,0,4461,NA,10,4,0
135406,0,58.81,42,0,0.17773828,4500,5,0,3
135407,0,0.42,32,0,2.588926174,595,7,2,3
135408,0,42.55,65,0,3346,NA,14,3,1
135409,0,1.55,53,0,1622,NA,5,1,0
135410,0,9.51,81,0,0.092501537,6507,6,1,0
135411,0,100.00,69,1,0,7020,0,0,0
135412,0,73.09,52,0,0.565838332,3500,6,1,3
135413,0,29.62,32,0,0.447948916,5167,14,1,1
135414,0,4.13,38,0,0.085382923,5000,7,0,0
135415,0,15.93,63,0,704,NA,10,0,0
135416,0,121.26,54,1,0.116946072,4950,3,0,4
135417,0,20.20,56,0,1391,NA,12,1,0
135418,0,9.77,55,0,0.289380708,15000,7,2,2
135419,0,80.36,48,0,0.367461206,6250,8,1,0
135420,0,63.04,38,0,3486,NA,11,2,0
135421,0,100.00,30,0,0,NA,0,0,0
135422,0,12.08,48,0,1724,NA,12,2,3
135423,0,1.15,68,0,0.006240999,2082,3,0,0
135424,0,0.00,76,0,0.454199012,7084,14,2,0
135425,0,95.14,57,0,3803,NA,10,1,0
135426,0,5.55,43,0,0.825419952,11667,6,2,3
135427,0,1.44,69,0,0.139240506,1500,10,0,0
135428,0,86.76,60,1,0.080409966,12000,6,0,0
135429,0,8.73,50,0,199,NA,13,0,0
135430,0,2.82,53,0,3664,NA,5,1,NA
135431,0,72.92,45,0,0.654487917,3475,5,1,0
135432,0,0.24,48,0,0.207453889,5258,8,2,1
135433,0,56.47,29,1,0.159226497,4860,4,0,1
135434,0,2.65,42,0,0.336710369,6711,20,2,2
135435,0,4.98,67,0,5773,NA,18,2,0
135436,0,44.53,50,0,0.248020158,8333,11,0,1
135437,0,9.01,63,1,0.013411449,14166,6,0,0
135438,0,47.78,49,0,2965,NA,12,2,0
135439,0,0.00,67,0,0.247801759,1250,12,1,0
135440,0,1.43,49,0,0.504123969,4000,10,2,0
135441,0,100.00,26,0,0.086956522,2000,2,0,0
135442,0,6.94,80,0,0.661905734,4900,8,2,2
135443,0,21.61,72,0,0.262915011,7800,3,1,0
135444,0,6.68,47,0,0.009102946,12083,10,0,0
135445,0,61.69,41,0,0.609565072,6000,7,2,0
135446,0,20.34,61,0,0.542323928,4500,9,2,0
135447,0,32.08,27,0,0.143197279,5879,6,0,0
